Clonidine|May be used as an adjunct in the treatment of hypertension, as an epidural infusion as an adjunct treatment in the management of severe cancer pain that is not relieved by opiate analgesics alone, for differential diagnosis of pheochromocytoma in hypertensive patients, prophylaxis of vascular migraine headaches, treatment of severe dysmenorrhea, management of vasomotor symptoms associated with menopause, rapid detoxification in the management of opiate withdrawal, treatment of alcohol withdrawal used in conjunction with benzodiazepines, management of nicotine dependence, topical use to reduce intraocular pressure in the treatment of open-angle and secondary glaucoma and hemorrhagic glaucoma associated with hypertension, and in the treatment of attention-deficit hyperactivity disorder (ADHD).|Antihypertensive Agents
Sulfamethizole|For the treatment of urinary tract infection|Anti-Infective Agents
Valaciclovir|For the treatment or suppression of cold sores (herpes labialis), herpes zoster (shingles), genital herpes in immunocompetent individuals, and recurrent genital herpes in HIV-infected individuals.|Antiviral Agents
Carbenicillin|For the treatment of acute and chronic infections of the upper and lower urinary tract and in asymptomatic bacteriuria due to susceptible strains of bacteria.|Anti-Bacterial Agents
Mazindol|Used in short-term (a few weeks) treatment of exogenous obesity in conjunction with a regimen of weight reduction based on caloric restriction, exercise, and behavior modification in patients with a body mass index of 30 kg of body weight per height in meters squared (kg/m<sup>2</sup>) or in patients with a body mass index of 27 kg/m<sup>2</sup> in the presence of risk factors such as hypertension, diabetes, or hyperlipidemia.|Adrenergic Uptake Inhibitors
Lactulose|For the treatment of constipation and hepatic encephalopathy.|Gastrointestinal Agents
Voriconazole|For the treatment of esophageal candidiasis, invasive pulmonary aspergillosis, and serious fungal infections caused by <i>Scedosporium apiospermum</i> and <i>Fusarium</i> spp.|Antifungal Agents
L-Carnitine|For treatment of primary systemic carnitine deficiency, a genetic impairment of normal biosynthesis or utilization of levocarnitine from dietary sources, or for the treatment of secondary carnitine deficiency resulting from an inborn error of metabolism such as glutaric aciduria II, methyl malonic aciduria, propionic acidemia, and medium chain fatty acylCoA dehydrogenase deficiency. Used therapeutically to stimulate gastric and pancreatic secretions and in the treatment of hyperlipoproteinemias. Parenteral levocarnitine is indicated for the prevention and treatment of carnitine deficiency in patients with end-stage renal disease.|Vitamin B Complex
Enalapril|For the treatment of essential or renovascular hypertension and symptomatic congestive heart failure. It may be used alone or in combination with thiazide diuretics.|Angiotensin-Converting Enzyme Inhibitors
Nizatidine|For the treatment of acid-reflux disorders (GERD), peptic ulcer disease, active benign gastric ulcer, and active duodenal ulcer.|Anti-Ulcer Agents
Diclofenac|For the acute and chronic treatment of signs and symptoms of osteoarthritis and rheumatoid arthritis.|Anti-Inflammatory Agents, Non-Steroidal
Cinalukast|For Protection against second- phase inflamation in exercise-induced bronchoconstriction and Asthma.|Anti-Arrhythmia Agents
Fluticasone Propionate|Fluticasone propionate, a medium-potency synthetic corticosteroid, is used topically to relieve inflammatory and pruritic symptoms of dermatoses and psoriasis, intranasally to manage symptoms of allergic and non-allergic rhinitis, and orally for the maintenance treatment of asthma as prophylactic therapy and for patients requiring oral corticosteroid therapy for asthma.|component
Lisuride|For the management of Parkinson's Disease|Antiparkinson Agents
Doxazosin|For treatment and management of mild to moderate hypertension and urinary obstruction symptoms caused by BPH.|Antihypertensive Agents
Fluocinolone Acetonide|For the relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses. Also for the treatment of chronic non-infectious uveitis affecting the posterior segment of the eye (Retisert).|Anti-Inflammatory Agents
Piperazine|Used as alternative treatment for ascariasis caused by <i>Ascaris lumbricoides</i> (roundworm) and enterobiasis (oxyuriasis) caused by <i>Enterobius vermicularis</i> (pinworm). It is also used to treat partial intestinal obstruction by the common roundworm, a condition primarily occurring in children.|Antinematodal Agents
Ethosuximide|For the treatment of petit mal epilepsy.|Anticonvulsants
Amiloride|For use as adjunctive treatment with thiazide diuretics or other kaliuretic-diuretic agents in congestive heart failure or hypertension.|Diuretics
Oxytetracycline|Oxytetracycline is indicated for treatment of infections caused by a variety of Gram positive and Gram negative microorganisms including <i>Mycoplasma pneumoniae, Pasteurella pestis, Escherichia coli, Haemophilus influenzae</i> (respiratory infections), and <i>Diplococcus pneumoniae</i>.|Tetracyclines
Halobetasol Propionate|For the relief of the inflammatory and pruritic manifestations of corticosteroid-responsive dermatoses.|component
Gadoteridol|Gadoteridol is an MRI contrast agent used for contrast enhancement of the brain, spine and surrounding tissues resulting in improved visualization (compared with unenhanced MRI) of lesions with abnormal vascularity or those thought to cause a disruption of the normal blood brain barrier. Gadoteridol can also be used for whole body contrast enhanced MRI including the head, neck, liver, breast, musculoskeletal system and soft tissue pathologies.|Contrast Media
Labetalol|For the management of hypertension (alone or in combination with other classes of antihypertensive agents), as well as chronic stable angina pectoris and sympathetic overactivity syndrome associated with severe tetanus. Labetalol is used parenterally for immediate reduction in blood pressure in severe hypertension or in hypertensive crises when considered an emergency, for the control of blood pressure in patients with pheochromocytoma and pregnant women with preeclampsia, and to produce controlled hypotension during anesthesia to reduce bleeding resulting from surgical procedures.|Antihypertensive Agents
Thiopental|For use as the sole anesthetic agent for brief (15 minute) procedures, for induction of anesthesia prior to administration of other anesthetic agents, to supplement regional anesthesia, to provide hypnosis during balanced anesthesia with other agents for analgesia or muscle relaxation, for the control of convulsive states during or following inhalation anesthesia or local anesthesia, in neurosurgical patients with increased intracranial pressure, and for narcoanalysis and narcosynthesis in psychiatric disorders.|Hypnotics and Sedatives
Monobenzone|Used topically to treat the loss of skin color (vitiligo).|Dermatologic Agents
Linezolid|For the treatment of bacterial infections caused by susceptible strains of vancomycin resistant <i>Enterococcus faecium</i>, <i>Staphylococcal aureus</i> (methicillin resistant and susceptible strains), <i>Streptococcus pneumoniae</i>, <i>Streptococcus pyogenes</i>, <i>Streptococcus agalactiae</i>.|Anti-Bacterial Agents
Ivermectin|For the treatment of intestinal (i.e., nondisseminated) strongyloidiasis due to the nematode parasite <i>Strongyloides stercoralis</i>. Also for the treatment of onchocerciasis (river blindness) due to the nematode parasite <i>Onchocerca volvulus</i>. Can be used to treat scabies caused by <i>Sarcoptes scabiei</i>.|Insecticides
Medroxyprogesterone Acetate|Used as a contraceptive and to treat secondary amenorrhea, abnormal uterine bleeding, pain associated with endometriosis, endometrial and renal cell carcinomas, paraphilia in males, GnRH-dependent forms of precocious puberty, as well as to prevent endometrial changes associated with estrogens.|Antineoplastic Agents, Hormonal
Cisapride|For the symptomatic treatment of adult patients with nocturnal heartburn due to gastroesophageal reflux disease.|Serotonin Receptor Agonists
Sulindac|For acute or long-term use in the relief of signs and symptoms of osteoarthritis, rheumatoid arthritis, ankylosing spondylitis, acute painful shoulder (acute subacromial bursitis/supraspinatus tendinitis), and acute gouty arthritis.|Anti-Inflammatory Agents, Non-Steroidal
Cyclothiazide|Cyclothiazide is indicated as adjunctive therapy in edema associated with congestive heart failure, hepatic cirrhosis, and corticosteroid and estrogen therapy. It is also indicated in the management of hypertension either as the sole therapeutic agent or to enhance the effectiveness of other antihypertensive drugs in the more severe forms of hypertension.|Antihypertensive Agents
Nafcillin|For the treatment of infections caused by penicillinase-producing staphylococci which have demonstrated susceptibility to the drugs.|Anti-Bacterial Agents
Chloroquine|For the suppressive treatment and for acute attacks of malaria due to P. vivax, P.malariae, P. ovale, and susceptible strains of P. falciparum, Second-line agent in treatment of Rheumatoid Arthritis|Antirheumatic Agents
Ethionamide|For use in the treatment of pulmonary and extrapulmonary tuberculosis when other antitubercular drugs have failed.|Antitubercular Agents
Metaraminol|For the treatment and prevention of hypotension due to hemorrhage, spinal anesthesia, and shock associated with brain damage|Vasoconstrictor Agents
Butorphanol|For the relief of moderate to severe pain.|Analgesics, Opioid
Bisoprolol|For management of heart failure, angina pectoris, and mild to moderate hypertension and for secondary prevention of myocardial infarction (MI). |Antihypertensive Agents
